date,type,price,log_price
2020/9/7,EU ETS,27.04,3.297317251
2020/9/8,EU ETS,26.78,3.28765534
2020/9/9,EU ETS,27.19,3.302849259
2020/9/10,EU ETS,28.4,3.346389145
2020/9/11,EU ETS,28.24,3.340739413
2020/9/14,EU ETS,30.44,3.415757533
2020/9/15,EU ETS,29.76,3.39316521
2020/9/16,EU ETS,29.96,3.399863159
2020/9/17,EU ETS,28.41,3.346741196
2020/9/18,EU ETS,27.97,3.331132507
2020/9/21,EU ETS,26.38,3.272606147
2020/9/22,EU ETS,27.83,3.326114576
2020/9/23,EU ETS,26.48,3.276389731
2020/9/24,EU ETS,26.77,3.287281858
2020/9/25,EU ETS,26.15,3.263849191
2020/9/28,EU ETS,27.69,3.321071337
2020/9/29,EU ETS,26.76,3.286908235
2020/9/30,EU ETS,26.91,3.292497965
2020/10/1,EU ETS,26.49,3.276767303
2020/10/2,EU ETS,27.01,3.296207168
2020/10/5,EU ETS,26.92,3.292869505
2020/10/6,EU ETS,26.78,3.28765534
2020/10/7,EU ETS,26.89,3.29175447
2020/10/8,EU ETS,26.33,3.270708974
2020/10/9,EU ETS,25.71,3.246880021
2020/10/12,EU ETS,25.87,3.253083996
2020/10/13,EU ETS,25.21,3.227240741
2020/10/14,EU ETS,25.75,3.248434627
2020/10/15,EU ETS,24.96,3.217274544
2020/10/16,EU ETS,24.89,3.214466116
2020/10/19,EU ETS,24.98,3.218075505
2020/10/20,EU ETS,24.41,3.194992884
2020/10/21,EU ETS,23.57,3.159974717
2020/10/22,EU ETS,24.18,3.185525845
2020/10/23,EU ETS,25.49,3.238286218
2020/10/26,EU ETS,23.85,3.171784217
2020/10/27,EU ETS,24.06,3.180550711
2020/10/28,EU ETS,23.03,3.136797714
2020/10/29,EU ETS,23.66,3.163785859
2020/10/30,EU ETS,23.7,3.165475048
2020/11/2,EU ETS,23.67,3.164208424
2020/11/3,EU ETS,24.38,3.193763124
2020/11/4,EU ETS,25.11,3.223266173
2020/11/5,EU ETS,25.98,3.257327011
2020/11/6,EU ETS,25.42,3.235536266
2020/11/9,EU ETS,26.55,3.279029748
2020/11/10,EU ETS,26.23,3.266903794
2020/11/11,EU ETS,26.13,3.26308408
2020/11/12,EU ETS,25.92,3.255014871
2020/11/13,EU ETS,26.28,3.268808194
2020/11/16,EU ETS,27.39,3.310177983
2020/11/17,EU ETS,26.64,3.282413846
2020/11/18,EU ETS,27.19,3.302849259
2020/11/19,EU ETS,26.35,3.271468275
2020/11/20,EU ETS,26.74,3.286160572
2020/11/23,EU ETS,27.25,3.305053521
2020/11/24,EU ETS,27.63,3.318902139
2020/11/25,EU ETS,27.62,3.318540148
2020/11/26,EU ETS,28.1,3.335769576
2020/11/27,EU ETS,28.13,3.336836623
2020/11/30,EU ETS,29.13,3.371768571
2020/12/1,EU ETS,28.86,3.362456553
2020/12/2,EU ETS,29.55,3.386083744
2020/12/3,EU ETS,29,3.36729583
2020/12/4,EU ETS,30.11,3.404857342
2020/12/7,EU ETS,29.62,3.388449809
2020/12/8,EU ETS,29.57,3.386760334
2020/12/9,EU ETS,29.7,3.391147046
2020/12/10,EU ETS,30.9,3.430756184
2020/12/11,EU ETS,30.52,3.418382206
2020/12/14,EU ETS,30.81,3.427839313
2020/12/15,EU ETS,32.02,3.466360708
2020/12/16,EU ETS,31.63,3.454106037
2020/12/17,EU ETS,31.81,3.459780706
2020/12/18,EU ETS,30.95,3.432372999
2020/12/21,EU ETS,30.76,3.426215145
2020/12/22,EU ETS,31.01,3.434309733
2020/12/23,EU ETS,31.77,3.458522448
2020/12/24,EU ETS,32.04,3.466985122
2020/12/28,EU ETS,33.29,3.505257052
2020/12/29,EU ETS,32.87,3.492560388
2020/12/30,EU ETS,32.05,3.467297183
2020/12/31,EU ETS,32.57,3.483391619
2021/1/4,EU ETS,33.56,3.513334882
2021/1/5,EU ETS,32.84,3.491647285
2021/1/6,EU ETS,33.51,3.511843902
2021/1/7,EU ETS,34.64,3.545009084
2021/1/8,EU ETS,34.8,3.549617387
2021/1/11,EU ETS,34.42,3.538637791
2021/1/12,EU ETS,34.54,3.542118073
2021/1/13,EU ETS,33.54,3.512738756
2021/1/14,EU ETS,33.42,3.509154523
2021/1/15,EU ETS,31.64,3.454422143
2021/1/18,EU ETS,31.53,3.450939474
2021/1/19,EU ETS,32.99,3.496204485
2021/1/20,EU ETS,32.82,3.491038086
2021/1/21,EU ETS,34.02,3.526948587
2021/1/22,EU ETS,34.15,3.530762586
2021/1/25,EU ETS,33.08,3.49892887
2021/1/26,EU ETS,33.28,3.504956616
2021/1/27,EU ETS,33.21,3.502851035
2021/1/28,EU ETS,33.88,3.52282487
2021/1/29,EU ETS,32.88,3.49286457
2021/2/1,EU ETS,32.81,3.490733347
2021/2/2,EU ETS,34.93,3.553346059
2021/2/3,EU ETS,37.38,3.621135802
2021/2/4,EU ETS,37.22,3.616846251
2021/2/5,EU ETS,38.15,3.641525758
2021/2/8,EU ETS,38.56,3.65221547
2021/2/9,EU ETS,38.21,3.643097261
2021/2/10,EU ETS,39.28,3.670715483
2021/2/11,EU ETS,38.71,3.656097965
2021/2/12,EU ETS,39.97,3.688129173
2021/2/15,EU ETS,39.47,3.67554089
2021/2/16,EU ETS,38.82,3.658935578
2021/2/17,EU ETS,38.05,3.638901084
2021/2/18,EU ETS,38.28,3.644927567
2021/2/19,EU ETS,37.37,3.620868243
2021/2/22,EU ETS,37.92,3.635478677
2021/2/23,EU ETS,38.61,3.65351131
2021/2/24,EU ETS,39.09,3.66586668
2021/2/25,EU ETS,38.2,3.642835516
2021/2/26,EU ETS,37.23,3.617114888
2021/3/1,EU ETS,37.07,3.612808017
2021/3/2,EU ETS,38.29,3.645188765
2021/3/3,EU ETS,37.41,3.621938048
2021/3/4,EU ETS,38.1,3.640214282
2021/3/5,EU ETS,38.96,3.662535479
2021/3/8,EU ETS,39.07,3.665354909
2021/3/9,EU ETS,40.58,3.703275334
2021/3/10,EU ETS,41.47,3.724970274
2021/3/11,EU ETS,41.85,3.734091797
2021/3/12,EU ETS,42.77,3.755836922
2021/3/15,EU ETS,42.29,3.744550651
2021/3/16,EU ETS,41.47,3.724970274
2021/3/17,EU ETS,42.86,3.75793899
2021/3/18,EU ETS,42.28,3.744314161
2021/3/19,EU ETS,41.84,3.73385282
2021/3/22,EU ETS,42.72,3.754667195
2021/3/23,EU ETS,41.32,3.721346644
2021/3/24,EU ETS,41.49,3.725452434
2021/3/25,EU ETS,40.26,3.69535842
2021/3/26,EU ETS,41.63,3.728821061
2021/3/29,EU ETS,41.75,3.731699451
2021/3/30,EU ETS,41.95,3.736478433
2021/3/31,EU ETS,42.45,3.748326913
2021/4/1,EU ETS,42.37,3.746440565
2021/4/5,EU ETS,42.37,3.746440565
2021/4/6,EU ETS,44.14,3.787366401
2021/4/7,EU ETS,43.77,3.778948651
2021/4/8,EU ETS,43.38,3.769998505
2021/4/9,EU ETS,43.56,3.774139298
2021/4/12,EU ETS,44.39,3.793014219
2021/4/13,EU ETS,43.76,3.778720158
2021/4/14,EU ETS,43.73,3.778034365
2021/4/15,EU ETS,44.08,3.786006165
2021/4/16,EU ETS,44.33,3.791661649
2021/4/19,EU ETS,44.27,3.790307247
2021/4/20,EU ETS,44.81,3.802431329
2021/4/21,EU ETS,45.82,3.824720677
2021/4/22,EU ETS,47,3.850147602
2021/4/23,EU ETS,46.86,3.847164433
2021/4/26,EU ETS,47.11,3.852485293
2021/4/27,EU ETS,47.2,3.854393893
2021/4/28,EU ETS,47.69,3.864721732
2021/4/29,EU ETS,47.91,3.869324251
2021/4/30,EU ETS,48.73,3.886294857
2021/5/3,EU ETS,49.31,3.8981269
2021/5/4,EU ETS,48.5,3.881563798
2021/5/5,EU ETS,49.33,3.898532415
2021/5/6,EU ETS,49.82,3.90841651
2021/5/7,EU ETS,50.33,3.918601321
2021/5/10,EU ETS,52.1,3.953164949
2021/5/11,EU ETS,52.91,3.968592357
2021/5/12,EU ETS,55.17,4.010419327
2021/5/13,EU ETS,54.35,3.995444614
2021/5/14,EU ETS,56.49,4.034063631
2021/5/17,EU ETS,56.15,4.028026681
2021/5/18,EU ETS,52.9,3.968403339
2021/5/19,EU ETS,49.55,3.902982261
2021/5/20,EU ETS,52.58,3.962335819
2021/5/21,EU ETS,51.65,3.944490196
2021/5/24,EU ETS,52.68,3.964235877
2021/5/25,EU ETS,53.24,3.974809994
2021/5/26,EU ETS,53.59,3.981362484
2021/5/27,EU ETS,51.76,3.94661765
2021/5/28,EU ETS,50.95,3.93084476
2021/5/31,EU ETS,51.62,3.943909194
2021/6/1,EU ETS,52.32,3.957378707
2021/6/2,EU ETS,51.32,3.93808054
2021/6/3,EU ETS,50.17,3.915417238
2021/6/4,EU ETS,49.9,3.910021003
2021/6/7,EU ETS,51.38,3.939248992
2021/6/8,EU ETS,52.08,3.952780998
2021/6/9,EU ETS,53.42,3.978185208
2021/6/10,EU ETS,53.69,3.983226764
2021/6/11,EU ETS,52.58,3.962335819
2021/6/14,EU ETS,52.8,3.966511191
2021/6/15,EU ETS,51.3,3.937690752
2021/6/16,EU ETS,51.24,3.936520477
2021/6/17,EU ETS,50.81,3.928093186
2021/6/18,EU ETS,51.8,3.947390149
2021/6/21,EU ETS,52.33,3.95756982
2021/6/22,EU ETS,53.31,3.976123931
2021/6/23,EU ETS,54.56,3.999301014
2021/6/24,EU ETS,54.98,4.006969483
2021/6/25,EU ETS,54.95,4.006423681
2021/6/28,EU ETS,55.4,4.014579594
2021/6/29,EU ETS,55.53,4.016923415
2021/6/30,EU ETS,56.25,4.029806041
2021/7/1,EU ETS,57.52,4.052132713
2021/7/2,EU ETS,57.24,4.047252955
2021/7/5,EU ETS,57.77,4.05646961
2021/7/6,EU ETS,53.92,3.987501467
2021/7/7,EU ETS,52.52,3.961194049
2021/7/8,EU ETS,52.26,3.95623126
2021/7/9,EU ETS,54.17,3.99212725
2021/7/12,EU ETS,51.62,3.943909194
2021/7/13,EU ETS,52.76,3.965753328
2021/7/14,EU ETS,53.27,3.975373321
2021/7/15,EU ETS,52.89,3.968214285
2021/7/16,EU ETS,52.79,3.966321779
2021/7/19,EU ETS,52.32,3.957378707
2021/7/20,EU ETS,51.13,3.934371409
2021/7/21,EU ETS,52.06,3.9523969
2021/7/22,EU ETS,50.72,3.92632031
2021/7/23,EU ETS,50.82,3.928289978
2021/7/26,EU ETS,53.12,3.972553505
2021/7/27,EU ETS,52.83,3.967079211
2021/7/28,EU ETS,53.76,3.984529696
2021/7/29,EU ETS,53.98,3.988613608
2021/7/30,EU ETS,53.26,3.97518558
2021/8/2,EU ETS,54.36,3.995628589
2021/8/3,EU ETS,54.12,3.991203803
2021/8/4,EU ETS,55.39,4.014399072
2021/8/5,EU ETS,55.91,4.023743255
2021/8/6,EU ETS,56.59,4.035832291
2021/8/9,EU ETS,56.55,4.035125203
2021/8/10,EU ETS,57.34,4.04899846
2021/8/11,EU ETS,57.7,4.055257174
2021/8/12,EU ETS,56.19,4.028738805
2021/8/13,EU ETS,55.31,4.012953724
2021/8/16,EU ETS,58.09,4.061993532
2021/8/17,EU ETS,57.17,4.046029285
2021/8/18,EU ETS,57.07,4.044278585
2021/8/19,EU ETS,53.44,3.978559529
2021/8/20,EU ETS,54.32,3.994892483
2021/8/23,EU ETS,55.29,4.01259206
2021/8/24,EU ETS,56.58,4.035655566
2021/8/25,EU ETS,56.49,4.034063631
2021/8/26,EU ETS,56.81,4.039712367
2021/8/27,EU ETS,58.94,4.076519977
2021/8/30,EU ETS,60.69,4.10577894
2021/8/31,EU ETS,60.7,4.105943698
2021/9/1,EU ETS,60.05,4.095177549
2021/9/2,EU ETS,61.46,4.118386557
2021/9/3,EU ETS,61.26,4.115127101
2021/9/6,EU ETS,62.25,4.131158535
2021/9/7,EU ETS,61.93,4.126004715
2021/9/8,EU ETS,62.39,4.133405006
2021/9/9,EU ETS,62.69,4.138201945
2021/9/10,EU ETS,60.86,4.108576144
2021/9/13,EU ETS,61.01,4.111037785
2021/9/14,EU ETS,59.8,4.091005661
2021/9/15,EU ETS,59.8,4.091005661
2021/9/16,EU ETS,59.26,4.081934542
2021/9/17,EU ETS,59.43,4.084799149
2021/9/20,EU ETS,60.63,4.10478982
2021/9/21,EU ETS,60.11,4.096176217
2021/9/22,EU ETS,60.54,4.103304304
2021/9/23,EU ETS,60.48,4.102312732
2021/9/24,EU ETS,62.88,4.141228148
2021/9/27,EU ETS,64.31,4.16371514
2021/9/28,EU ETS,61.86,4.124873767
2021/9/29,EU ETS,62.81,4.140114296
2021/9/30,EU ETS,61.66,4.121635422
2021/10/1,EU ETS,61.96,4.126489016
2021/10/4,EU ETS,63.32,4.148201235
2021/10/5,EU ETS,64.63,4.168678699
2021/10/6,EU ETS,59.03,4.078045789
2021/10/7,EU ETS,60.3,4.099332104
2021/10/8,EU ETS,58.28,4.065258981
2021/10/11,EU ETS,59.1,4.079230924
2021/10/12,EU ETS,58.9,4.075841091
2021/10/13,EU ETS,59.04,4.07821518
2021/10/14,EU ETS,61.41,4.117572688
2021/10/15,EU ETS,59.42,4.08463087
2021/10/18,EU ETS,58.53,4.069539443
2021/10/19,EU ETS,54.52,3.998567607
2021/10/20,EU ETS,57.76,4.056296495
2021/10/21,EU ETS,57.95,4.05958057
2021/10/22,EU ETS,58.24,4.064572404
2021/10/25,EU ETS,58.96,4.076859248
2021/10/26,EU ETS,59.88,4.09234256
2021/10/27,EU ETS,59.96,4.093677673
2021/10/28,EU ETS,58.63,4.071246511
2021/10/29,EU ETS,58.77,4.073631521
2021/11/1,EU ETS,56.99,4.042875814
2021/11/2,EU ETS,59.53,4.086480387
2021/11/3,EU ETS,59.89,4.092509546
2021/11/4,EU ETS,59.93,4.093177214
2021/11/5,EU ETS,59.46,4.085303818
2021/11/8,EU ETS,60.7,4.105943698
2021/11/9,EU ETS,60.48,4.102312732
2021/11/10,EU ETS,63.23,4.146778872
2021/11/11,EU ETS,63.77,4.15528286
2021/11/12,EU ETS,63.34,4.148517041
2021/11/15,EU ETS,66.04,4.190260619
2021/11/16,EU ETS,67.65,4.214347355
2021/11/17,EU ETS,67.26,4.208565706
2021/11/18,EU ETS,69.2,4.237000863
2021/11/19,EU ETS,69.47,4.240895005
2021/11/22,EU ETS,70.04,4.249066507
2021/11/23,EU ETS,69.3,4.238444906
2021/11/24,EU ETS,73.05,4.291144138
2021/11/25,EU ETS,74.6,4.312140507
2021/11/26,EU ETS,72.91,4.289225804
2021/11/29,EU ETS,74.35,4.308783673
2021/11/30,EU ETS,75.51,4.324265098
2021/12/1,EU ETS,76.96,4.343285806
2021/12/2,EU ETS,80.01,4.382151627
2021/12/3,EU ETS,78.4,4.361823927
2021/12/6,EU ETS,81.42,4.399620943
2021/12/7,EU ETS,85.09,4.44370952
2021/12/8,EU ETS,89.09,4.489647095
2021/12/9,EU ETS,80.45,4.387635873
2021/12/10,EU ETS,83.97,4.430459592
2021/12/13,EU ETS,82.33,4.410735561
2021/12/14,EU ETS,79.71,4.378395048
2021/12/15,EU ETS,80.7,4.390738575
2021/12/16,EU ETS,85.02,4.442886523
2021/12/17,EU ETS,73.48,4.29701326
2021/12/20,EU ETS,79.62,4.377265318
2021/12/21,EU ETS,80.49,4.388132953
2021/12/22,EU ETS,76.37,4.335589949
2021/12/23,EU ETS,74.04,4.304605488
2021/12/24,EU ETS,75.91,4.329548428
2021/12/27,EU ETS,76.55,4.337944122
2021/12/28,EU ETS,78.86,4.367674128
2021/12/29,EU ETS,79.97,4.381651564
2021/12/30,EU ETS,79.77,4.379147494
2021/12/31,EU ETS,80.22,4.38477286
2022/1/3,EU ETS,83.63,4.426402307
2022/1/4,EU ETS,84.55,4.437343075
2022/1/5,EU ETS,87.24,4.468662941
2022/1/6,EU ETS,86.4,4.458987676
2022/1/7,EU ETS,85.09,4.44370952
2022/1/10,EU ETS,79.8,4.379523504
2022/1/11,EU ETS,81.03,4.394819456
2022/1/12,EU ETS,79.75,4.378896742
2022/1/13,EU ETS,80.3,4.385769621
2022/1/14,EU ETS,81.82,4.404521713
2022/1/17,EU ETS,80.32,4.386018656
2022/1/18,EU ETS,82.38,4.411342689
2022/1/19,EU ETS,81.82,4.404521713
2022/1/20,EU ETS,85.32,4.446408894
2022/1/21,EU ETS,84.17,4.432838563
2022/1/24,EU ETS,83.72,4.427477898
2022/1/25,EU ETS,87.15,4.467630772
2022/1/26,EU ETS,88.36,4.481419379
2022/1/27,EU ETS,89.46,4.493791598
2022/1/28,EU ETS,88.9,4.487512143
2022/1/31,EU ETS,88.89,4.48739965
2022/2/1,EU ETS,89.22,4.49110523
2022/2/2,EU ETS,93.8,4.541164856
2022/2/3,EU ETS,94.44,4.547964712
2022/2/4,EU ETS,96.08,4.565181178
2022/2/7,EU ETS,96.33,4.567779797
2022/2/8,EU ETS,96.55,4.570061009
2022/2/9,EU ETS,90.45,4.504797212
2022/2/10,EU ETS,90.44,4.504686647
2022/2/11,EU ETS,92.53,4.527532916
2022/2/14,EU ETS,91.37,4.514917197
2022/2/15,EU ETS,90.75,4.508108473
2022/2/16,EU ETS,89.42,4.493344371
2022/2/17,EU ETS,86.01,4.454463569
2022/2/18,EU ETS,89.08,4.489534842
2022/2/21,EU ETS,89.31,4.492113464
2022/2/22,EU ETS,89.41,4.493232533
2022/2/23,EU ETS,94.72,4.550925171
2022/2/24,EU ETS,86.68,4.462223177
2022/2/25,EU ETS,87.77,4.474719757
2022/2/28,EU ETS,81.89,4.405376883
2022/3/1,EU ETS,68.59,4.228146752
2022/3/2,EU ETS,68.34,4.224495247
2022/3/3,EU ETS,67.18,4.207375584
2022/3/4,EU ETS,64.91,4.173001695
2022/3/7,EU ETS,58.08,4.061821371
2022/3/8,EU ETS,68.29,4.223763343
2022/3/9,EU ETS,72.95,4.289774275
2022/3/10,EU ETS,76.15,4.332705079
2022/3/11,EU ETS,76.5,4.337290741
2022/3/14,EU ETS,78,4.356708827
2022/3/15,EU ETS,77.17,4.34601078
2022/3/16,EU ETS,77.9,4.355425953
2022/3/17,EU ETS,79.66,4.377767578
2022/3/18,EU ETS,78.64,4.364880476
2022/3/21,EU ETS,78.12,4.358246106
2022/3/22,EU ETS,80.4,4.387014176
2022/3/23,EU ETS,76.37,4.335589949
2022/3/24,EU ETS,78.03,4.357093368
2022/3/25,EU ETS,78.4,4.361823927
2022/3/28,EU ETS,80.63,4.389870789
2022/3/29,EU ETS,81.54,4.401093697
2022/3/30,EU ETS,78.12,4.358246106
2022/3/31,EU ETS,76.32,4.334935027
2022/4/1,EU ETS,78.35,4.361185969
2022/4/4,EU ETS,78.34,4.361058328
2022/4/5,EU ETS,77.89,4.355297575
2022/4/6,EU ETS,77.02,4.344065128
2022/4/7,EU ETS,79.78,4.379272846
2022/4/8,EU ETS,79.93,4.381151252
2022/4/11,EU ETS,77.79,4.354012888
2022/4/12,EU ETS,78.84,4.367420482
2022/4/13,EU ETS,77.26,4.347176357
2022/4/14,EU ETS,79.78,4.379272846
2022/4/18,EU ETS,79.78,4.379272846
2022/4/19,EU ETS,79.98,4.381776603
2022/4/20,EU ETS,87.6,4.472780998
2022/4/21,EU ETS,86.19,4.456554162
2022/4/22,EU ETS,88.68,4.485034385
2022/4/25,EU ETS,83.13,4.420405648
2022/4/26,EU ETS,82.4,4.411585437
2022/4/27,EU ETS,80.71,4.390862483
2022/4/28,EU ETS,82.37,4.411221293
2022/4/29,EU ETS,84.12,4.432244351
2022/5/2,EU ETS,82.71,4.415340514
2022/5/3,EU ETS,87.84,4.475516978
2022/5/4,EU ETS,87.96,4.476882166
2022/5/5,EU ETS,88.58,4.483906098
2022/5/6,EU ETS,91.19,4.512945242
2022/5/9,EU ETS,86.66,4.461992416
2022/5/10,EU ETS,86.96,4.465448243
2022/5/11,EU ETS,88.47,4.482663511
2022/5/12,EU ETS,87.89,4.476086033
2022/5/13,EU ETS,88.11,4.478586034
2022/5/16,EU ETS,89.19,4.490768926
2022/5/17,EU ETS,91.34,4.514588808
2022/5/18,EU ETS,84.28,4.434144589
2022/5/19,EU ETS,82.85,4.417031744
2022/5/20,EU ETS,80.06,4.382776354
2022/5/23,EU ETS,77.83,4.354526961
2022/5/24,EU ETS,81.06,4.395189621
2022/5/25,EU ETS,81.12,4.39592954
2022/5/26,EU ETS,84.48,4.43651482
2022/5/27,EU ETS,83.92,4.429863964
2022/5/30,EU ETS,83.69,4.427119496
2022/5/31,EU ETS,83.74,4.427716761
2022/6/1,EU ETS,85.8,4.452019006
2022/6/2,EU ETS,86.06,4.455044727
2022/6/3,EU ETS,86.59,4.461184335
2022/6/6,EU ETS,81.17,4.396545721
2022/6/7,EU ETS,81.07,4.395312979
2022/6/8,EU ETS,79.61,4.377139713
2022/6/9,EU ETS,80.84,4.392471893
2022/6/10,EU ETS,81.69,4.402931595
2022/6/13,EU ETS,81.35,4.398760834
2022/6/14,EU ETS,83.93,4.429983118
2022/6/15,EU ETS,86.01,4.454463569
2022/6/16,EU ETS,82.79,4.416307281
2022/6/17,EU ETS,82.18,4.408911963
2022/6/20,EU ETS,83.78,4.428194316
2022/6/21,EU ETS,84.51,4.436869871
2022/6/22,EU ETS,81.66,4.402564286
2022/6/23,EU ETS,83.9,4.429625613
2022/6/24,EU ETS,83.2,4.421247348
2022/6/27,EU ETS,84.82,4.440531364
2022/6/28,EU ETS,87.12,4.467286479
2022/6/29,EU ETS,88.07,4.478131953
2022/6/30,EU ETS,89.88,4.498475447
2022/7/1,EU ETS,85.3,4.446174454
2022/7/4,EU ETS,84.29,4.434263234
2022/7/5,EU ETS,82.99,4.418720119
2022/7/6,EU ETS,82.94,4.418117455
2022/7/7,EU ETS,84.64,4.438406968
2022/7/8,EU ETS,82.51,4.412919498
2022/7/11,EU ETS,84.07,4.431649785
2022/7/12,EU ETS,85.37,4.446994751
2022/7/13,EU ETS,83.59,4.425923896
2022/7/14,EU ETS,83.7,4.427238977
2022/7/15,EU ETS,85.09,4.44370952
2022/7/18,EU ETS,84.66,4.438643235
2022/7/19,EU ETS,83.37,4.423288532
2022/7/20,EU ETS,78.58,4.364117214
2022/7/21,EU ETS,77.85,4.354783898
2022/7/22,EU ETS,76.03,4.331127999
2022/7/25,EU ETS,76.08,4.331785418
2022/7/26,EU ETS,76.39,4.335851798
2022/7/27,EU ETS,75.85,4.328757706
2022/7/28,EU ETS,78.68,4.365388994
2022/7/29,EU ETS,78.27,4.360164388
2022/8/1,EU ETS,80.28,4.385520524
2022/8/2,EU ETS,81.66,4.402564286
2022/8/3,EU ETS,83.71,4.427358445
2022/8/4,EU ETS,83.9,4.429625613
2022/8/5,EU ETS,84.48,4.43651482
2022/8/8,EU ETS,83.53,4.425205849
2022/8/9,EU ETS,85.65,4.450269225
2022/8/10,EU ETS,85.63,4.450035689
2022/8/11,EU ETS,87.27,4.469006761
2022/8/12,EU ETS,88.58,4.483906098
2022/8/15,EU ETS,90.48,4.505128832
2022/8/16,EU ETS,91.77,4.519285447
2022/8/17,EU ETS,95.4,4.558078578
2022/8/18,EU ETS,95.72,4.561427263
2022/8/19,EU ETS,97.67,4.581594449
2022/8/22,EU ETS,91.83,4.519939042
2022/8/23,EU ETS,88.94,4.487961985
2022/8/24,EU ETS,88.86,4.487062098
2022/8/25,EU ETS,88.95,4.488074414
2022/8/26,EU ETS,89.94,4.499142781
2022/8/29,EU ETS,86.24,4.457134107
2022/8/30,EU ETS,80.34,4.386267629
2022/8/31,EU ETS,79.61,4.377139713
2022/9/1,EU ETS,80.33,4.38614315
2022/9/2,EU ETS,77.45,4.349632567
2022/9/5,EU ETS,74.05,4.304740541
2022/9/6,EU ETS,69.57,4.24233344
2022/9/7,EU ETS,68.71,4.229894749
2022/9/8,EU ETS,66.93,4.203647297
2022/9/9,EU ETS,65.72,4.185403293
2022/9/12,EU ETS,71.44,4.268857937
2022/9/13,EU ETS,69.36,4.239310332
2022/9/14,EU ETS,72.14,4.278608675
2022/9/15,EU ETS,71.45,4.268997904
2022/9/16,EU ETS,72.87,4.288677032
2022/9/19,EU ETS,70.71,4.258587006
2022/9/20,EU ETS,70.74,4.259011184
2022/9/21,EU ETS,69.4,4.239886868
2022/9/22,EU ETS,70.05,4.249209273
2022/9/23,EU ETS,65.41,4.180675152
2022/9/26,EU ETS,69.97,4.248066579
2022/9/27,EU ETS,67.78,4.216267166
2022/9/28,EU ETS,64.97,4.173925625
2022/9/29,EU ETS,65.52,4.18235544
2022/9/30,EU ETS,66.52,4.197502654
2022/10/3,EU ETS,65.69,4.184946707
2022/10/4,EU ETS,66.66,4.199605073
2022/10/5,EU ETS,66.84,4.202301704
2022/10/6,EU ETS,68.73,4.230185785
2022/10/7,EU ETS,69.62,4.243051882
2022/10/10,EU ETS,66.56,4.198103797
2022/10/11,EU ETS,66.12,4.191471273
2022/10/12,EU ETS,66.5,4.197201948
2022/10/13,EU ETS,68.62,4.228584037
2022/10/14,EU ETS,67.8,4.216562195
2022/10/17,EU ETS,67.29,4.209011637
2022/10/18,EU ETS,67.55,4.212868064
2022/10/19,EU ETS,67.08,4.205885937
2022/10/20,EU ETS,66.66,4.199605073
2022/10/21,EU ETS,68.52,4.227125673
2022/10/24,EU ETS,72.11,4.278192731
2022/10/25,EU ETS,76.88,4.342245765
2022/10/26,EU ETS,75.55,4.324794689
2022/10/27,EU ETS,79.95,4.381401439
2022/10/28,EU ETS,80.93,4.393584584
2022/10/31,EU ETS,79.68,4.378018613
2022/11/1,EU ETS,76.57,4.338205355
2022/11/2,EU ETS,76.54,4.33781348
2022/11/3,EU ETS,76.13,4.332442405
2022/11/4,EU ETS,76.21,4.333492688
2022/11/7,EU ETS,77.35,4.348340577
2022/11/8,EU ETS,75.94,4.329943555
2022/11/9,EU ETS,72.63,4.28537806
2022/11/10,EU ETS,72.92,4.28936295
2022/11/11,EU ETS,75.7,4.32677816
2022/11/14,EU ETS,75.1,4.318820559
2022/11/15,EU ETS,76.53,4.337682821
2022/11/16,EU ETS,73.3,4.294560609
2022/11/17,EU ETS,72.29,4.280685807
2022/11/18,EU ETS,72.36,4.281653661
2022/11/21,EU ETS,74.49,4.310664888
2022/11/22,EU ETS,73.75,4.300680995
2022/11/23,EU ETS,75.72,4.327042326
2022/11/24,EU ETS,78.12,4.358246106
2022/11/25,EU ETS,78.71,4.365770212
2022/11/28,EU ETS,78.68,4.365388994
2022/11/29,EU ETS,81.25,4.397530821
2022/11/30,EU ETS,84.69,4.438997531
2022/12/1,EU ETS,85.22,4.445236148
2022/12/2,EU ETS,87.67,4.473579766
2022/12/5,EU ETS,87.31,4.469465004
2022/12/6,EU ETS,87.69,4.473807868
2022/12/7,EU ETS,88.07,4.478131953
2022/12/8,EU ETS,88.67,4.484921613
2022/12/9,EU ETS,87.84,4.475516978
2022/12/12,EU ETS,90.17,4.501696778
2022/12/13,EU ETS,88.64,4.484583223
2022/12/14,EU ETS,86.61,4.461415282
2022/12/15,EU ETS,85.5,4.448516376
2022/12/16,EU ETS,83.82,4.428671642
2022/12/19,EU ETS,84.11,4.432125466
2022/12/20,EU ETS,87.18,4.467974947
2022/12/21,EU ETS,84.88,4.441238494
2022/12/22,EU ETS,86.24,4.457134107
2022/12/23,EU ETS,86.33,4.458177162
2022/12/27,EU ETS,85.37,4.446994751
2022/12/28,EU ETS,83.14,4.420525934
2022/12/29,EU ETS,81.59,4.401706705
2022/12/30,EU ETS,81.07,4.395312979
2023/1/2,EU ETS,83.4,4.423648309
2023/1/3,EU ETS,80.72,4.390986376
2023/1/4,EU ETS,75.09,4.318687394
2023/1/5,EU ETS,76.21,4.333492688
2023/1/6,EU ETS,74.75,4.314149212
2023/1/9,EU ETS,78.75,4.366278278
2023/1/10,EU ETS,77.75,4.353498551
2023/1/11,EU ETS,76.17,4.332967684
